date,open,open_pred,is_high_vol,is_low_vol,is_uptrend,is_downtrend,conformity_score,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_q1,is_q2,is_q3,is_q4,is_january,is_february,is_march,is_april,is_may,is_june,is_july,is_august,is_september,is_october,is_november,is_december
2020-07-10,24.546147021084412,29.795277976897516,0,1,0,1,5.249130955813104,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-13,26.418638196797048,29.287105583243967,0,1,0,1,2.8684673864469197,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-14,24.8760116335668,29.86137247890722,0,1,1,0,4.98536084534042,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-15,26.68058653237154,29.636707024744204,0,1,0,1,2.9561204923726656,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-16,26.73880078671712,29.04249640534434,0,1,1,0,2.30369561862722,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-17,26.515659008378933,29.29439514110719,0,1,0,1,2.778736132728259,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-20,26.195489491359865,29.190462186725412,0,1,0,1,2.994972695365547,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-21,25.710387154963307,29.61934459381378,0,1,0,1,3.9089574388504715,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-22,25.448433775963107,29.224323134504704,0,1,0,1,3.7758893585415976,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-23,25.225283151880003,28.470233274475795,0,1,0,1,3.2449501225957924,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-24,25.690981893357005,28.681409142618275,0,1,0,1,2.99042724926127,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-27,25.176775079321256,28.522293816345854,0,1,0,1,3.345518737024598,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-28,24.594652242587863,28.98895198802619,0,1,0,1,4.394299745438328,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-29,25.244690644200407,28.769031123819705,0,1,0,1,3.5243404796192976,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-30,24.4976333084858,28.11139106916398,0,1,0,1,3.6137577606781797,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-31,24.06104230071695,28.027884597694637,0,1,0,1,3.9668422969776884,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-03,24.109555626369897,27.830027778998407,0,1,0,1,3.72047215262851,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-04,24.691672990096784,28.249188623179926,0,1,0,1,3.557515633083142,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-05,25.43872742695635,28.059289067207086,0,1,0,1,2.6205616402507346,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-06,26.09846683438229,27.543220360010338,0,1,0,1,1.4447535256280482,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-07,25.904429571401693,27.239396588447395,0,1,1,0,1.3349670170457024,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-10,26.641779972087555,26.847034020435558,0,1,1,0,0.20525404834800298,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-11,29.872561721988145,27.384192732265955,0,1,1,0,2.48836898972219,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
